train_no,station_code,event_type,scheduled_time_ts,actual_time_ts,delay_minutes
T0661,HWH,ARRIVAL,2026-01-14 02:30:00.000000000,2026-01-14 02:30:24.464934379,0.41
T0619,SRP,DEPARTURE,2026-01-14 02:30:30.000000000,2026-01-14 02:30:35.697265026,0.09
T0138,HWH,ARRIVAL,2026-01-14 02:30:00.000000000,2026-01-14 02:30:58.276174890,0.97
T0322,HWH,ARRIVAL,2026-01-14 02:30:00.000000000,2026-01-14 02:31:20.857464296,1.35
T0320,HWH,ARRIVAL,2026-01-14 02:30:00.000000000,2026-01-14 02:31:29.449249924,1.49
T0623,CGR,ARRIVAL,2026-01-14 02:31:42.000000000,2026-01-14 02:31:49.220037802,0.12
T0625,CGR,ARRIVAL,2026-01-14 02:31:42.000000000,2026-01-14 02:31:51.359092754,0.16
T0015,HWH,DEPARTURE,2026-01-14 02:32:00.000000000,2026-01-14 02:32:09.632591459,0.16
T0665,HWH,DEPARTURE,2026-01-14 02:32:00.000000000,2026-01-14 02:32:17.500709853,0.29
T0623,CGR,DEPARTURE,2026-01-14 02:32:12.000000000,2026-01-14 02:32:19.220037802,0.12
T0625,CGR,DEPARTURE,2026-01-14 02:32:12.000000000,2026-01-14 02:32:21.359092754,0.16
T0661,HWH,DEPARTURE,2026-01-14 02:32:00.000000000,2026-01-14 02:32:24.464934379,0.41
T0138,HWH,DEPARTURE,2026-01-14 02:32:00.000000000,2026-01-14 02:32:58.276174890,0.97
T0322,HWH,DEPARTURE,2026-01-14 02:32:00.000000000,2026-01-14 02:33:20.857464296,1.35
T0576,BLY,ARRIVAL,2026-01-14 02:32:42.000000000,2026-01-14 02:33:21.368756353,0.66
T0320,HWH,DEPARTURE,2026-01-14 02:32:00.000000000,2026-01-14 02:33:29.449249924,1.49
T0580,BLY,ARRIVAL,2026-01-14 02:32:42.000000000,2026-01-14 02:33:42.099238697,1.0
T0334,HWH,ARRIVAL,2026-01-14 02:30:00.000000000,2026-01-14 02:33:43.536234726,3.73
T0576,BLY,DEPARTURE,2026-01-14 02:33:12.000000000,2026-01-14 02:33:51.368756353,0.66
T0578,BLY,ARRIVAL,2026-01-14 02:32:42.000000000,2026-01-14 02:33:59.394034517,1.29
T0580,BLY,DEPARTURE,2026-01-14 02:33:12.000000000,2026-01-14 02:34:12.099238697,1.0
T0578,BLY,DEPARTURE,2026-01-14 02:33:12.000000000,2026-01-14 02:34:29.394034517,1.29
T0740,HWH,ARRIVAL,2026-01-14 02:35:00.000000000,2026-01-14 02:35:11.631780291,0.19
T0020,HWH,ARRIVAL,2026-01-14 02:35:00.000000000,2026-01-14 02:35:16.522703642,0.28
T0189,BDC,ARRIVAL,2026-01-14 02:35:00.000000000,2026-01-14 02:35:33.524895570,0.56
T0130,HWH,ARRIVAL,2026-01-14 02:35:00.000000000,2026-01-14 02:35:34.314055648,0.57
T0334,HWH,DEPARTURE,2026-01-14 02:32:00.000000000,2026-01-14 02:35:43.536234726,3.73
T0657,HWH,ARRIVAL,2026-01-14 02:35:00.000000000,2026-01-14 02:35:53.141239227,0.89
T0655,CGR,ARRIVAL,2026-01-14 02:35:00.000000000,2026-01-14 02:36:41.804295191,1.7
T0619,CGR,ARRIVAL,2026-01-14 02:36:42.000000000,2026-01-14 02:36:57.089654674,0.25
T0056,HWH,ARRIVAL,2026-01-14 02:35:00.000000000,2026-01-14 02:37:02.372898204,2.04
T0740,HWH,DEPARTURE,2026-01-14 02:37:00.000000000,2026-01-14 02:37:11.631780291,0.19
T0655,CGR,DEPARTURE,2026-01-14 02:35:30.000000000,2026-01-14 02:37:11.804295191,1.7
T0020,HWH,DEPARTURE,2026-01-14 02:37:00.000000000,2026-01-14 02:37:16.522703642,0.28
T0619,CGR,DEPARTURE,2026-01-14 02:37:12.000000000,2026-01-14 02:37:27.089654674,0.25
T0189,BDC,DEPARTURE,2026-01-14 02:37:00.000000000,2026-01-14 02:37:33.524895570,0.56
T0130,HWH,DEPARTURE,2026-01-14 02:37:00.000000000,2026-01-14 02:37:34.314055648,0.57
T0576,SRP,ARRIVAL,2026-01-14 02:37:36.000000000,2026-01-14 02:37:36.471306978,0.01
T0578,SRP,ARRIVAL,2026-01-14 02:37:36.000000000,2026-01-14 02:37:46.719905964,0.18
T0657,HWH,DEPARTURE,2026-01-14 02:37:00.000000000,2026-01-14 02:37:53.141239227,0.89
T0576,SRP,DEPARTURE,2026-01-14 02:38:06.000000000,2026-01-14 02:38:06.471306978,0.01
T0578,SRP,DEPARTURE,2026-01-14 02:38:06.000000000,2026-01-14 02:38:16.719905964,0.18
T0580,SRP,ARRIVAL,2026-01-14 02:37:36.000000000,2026-01-14 02:38:53.669561884,1.29
T0056,HWH,DEPARTURE,2026-01-14 02:37:00.000000000,2026-01-14 02:39:02.372898204,2.04
T0623,CNS,ARRIVAL,2026-01-14 02:39:18.000000000,2026-01-14 02:39:19.460735084,0.02
T0580,SRP,DEPARTURE,2026-01-14 02:38:06.000000000,2026-01-14 02:39:23.669561884,1.29
T0623,CNS,DEPARTURE,2026-01-14 02:39:48.000000000,2026-01-14 02:39:49.460735084,0.02
T0732,HWH,ARRIVAL,2026-01-14 02:40:00.000000000,2026-01-14 02:40:00.532442881,0.01
T0661,CGR,ARRIVAL,2026-01-14 02:40:00.000000000,2026-01-14 02:40:07.937536575,0.13
T0183,BDC,ARRIVAL,2026-01-14 02:40:00.000000000,2026-01-14 02:40:13.425609775,0.22
T0625,CNS,ARRIVAL,2026-01-14 02:39:18.000000000,2026-01-14 02:40:14.625114066,0.94
T0665,BDC,ARRIVAL,2026-01-14 02:40:00.000000000,2026-01-14 02:40:24.278756693,0.4
T0661,CGR,DEPARTURE,2026-01-14 02:40:30.000000000,2026-01-14 02:40:37.937536575,0.13
T0625,CNS,DEPARTURE,2026-01-14 02:39:48.000000000,2026-01-14 02:40:44.625114066,0.94
T0665,BDC,DEPARTURE,2026-01-14 02:40:30.000000000,2026-01-14 02:40:54.278756693,0.4
T0096,HWH,ARRIVAL,2026-01-14 02:40:00.000000000,2026-01-14 02:41:13.527991003,1.23
T0607,HWH,ARRIVAL,2026-01-14 02:40:00.000000000,2026-01-14 02:41:37.296956409,1.62
T0732,HWH,DEPARTURE,2026-01-14 02:42:00.000000000,2026-01-14 02:42:00.532442881,0.01
T0183,BDC,DEPARTURE,2026-01-14 02:42:00.000000000,2026-01-14 02:42:13.425609775,0.22
T0096,HWH,DEPARTURE,2026-01-14 02:42:00.000000000,2026-01-14 02:43:13.527991003,1.23
T0655,CNS,ARRIVAL,2026-01-14 02:42:36.000000000,2026-01-14 02:43:26.511937939,0.84
T0607,HWH,DEPARTURE,2026-01-14 02:42:00.000000000,2026-01-14 02:43:37.296956409,1.62
T0655,CNS,DEPARTURE,2026-01-14 02:43:06.000000000,2026-01-14 02:43:56.511937939,0.84
T0054,HWH,ARRIVAL,2026-01-14 02:40:00.000000000,2026-01-14 02:44:03.232415733,4.05
T0619,CNS,ARRIVAL,2026-01-14 02:44:18.000000000,2026-01-14 02:44:20.821493123,0.05
T0578,CGR,ARRIVAL,2026-01-14 02:44:18.000000000,2026-01-14 02:44:26.798454486,0.15
T0576,CGR,ARRIVAL,2026-01-14 02:44:18.000000000,2026-01-14 02:44:36.970072127,0.32
T0580,CGR,ARRIVAL,2026-01-14 02:44:18.000000000,2026-01-14 02:44:37.904771959,0.33
T0619,CNS,DEPARTURE,2026-01-14 02:44:48.000000000,2026-01-14 02:44:50.821493123,0.05
T0578,CGR,DEPARTURE,2026-01-14 02:44:48.000000000,2026-01-14 02:44:56.798454486,0.15
T0735,HWH,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:45:00.930184294,0.02
T0576,CGR,DEPARTURE,2026-01-14 02:44:48.000000000,2026-01-14 02:45:06.970072127,0.32
T0580,CGR,DEPARTURE,2026-01-14 02:44:48.000000000,2026-01-14 02:45:07.904771959,0.33
T0757,HWH,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:45:22.628443028,0.38
T0728,HWH,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:45:25.663532861,0.43
T0734,HWH,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:45:31.512706609,0.53
T0739,HWH,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:45:36.786482172,0.61
T0054,HWH,DEPARTURE,2026-01-14 02:42:00.000000000,2026-01-14 02:46:03.232415733,4.05
T0730,HWH,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:46:03.494895497,1.06
T0763,HWH,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:46:14.208462261,1.24
T0641,HWH,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:46:17.984784958,1.3
T0735,HWH,DEPARTURE,2026-01-14 02:47:00.000000000,2026-01-14 02:47:00.930184294,0.02
T0757,HWH,DEPARTURE,2026-01-14 02:47:00.000000000,2026-01-14 02:47:22.628443028,0.38
T0728,HWH,DEPARTURE,2026-01-14 02:47:00.000000000,2026-01-14 02:47:25.663532861,0.43
T0734,HWH,DEPARTURE,2026-01-14 02:47:00.000000000,2026-01-14 02:47:31.512706609,0.53
T0739,HWH,DEPARTURE,2026-01-14 02:47:00.000000000,2026-01-14 02:47:36.786482172,0.61
T0730,HWH,DEPARTURE,2026-01-14 02:47:00.000000000,2026-01-14 02:48:03.494895497,1.06
T0763,HWH,DEPARTURE,2026-01-14 02:47:00.000000000,2026-01-14 02:48:14.208462261,1.24
T0641,HWH,DEPARTURE,2026-01-14 02:47:00.000000000,2026-01-14 02:48:17.984784958,1.3
T0657,CGR,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:49:06.695840385,4.11
T0657,CGR,DEPARTURE,2026-01-14 02:45:30.000000000,2026-01-14 02:49:36.695840385,4.11
T0159,HWH,ARRIVAL,2026-01-14 02:45:00.000000000,2026-01-14 02:49:39.308562892,4.66
T0627,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:50:01.481199251,0.02
T0615,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:50:12.924170087,0.22
T0022,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:50:16.225329102,0.27
T0613,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:50:21.364318040,0.36
T0633,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:50:23.612896450,0.39
T0260,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:50:25.241262934,0.42
T0609,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:50:32.008046572,0.53
T0643,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:50:35.749655987,0.6
T0611,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:51:00.391915638,1.01
T0623,BDC,ARRIVAL,2026-01-14 02:50:48.000000000,2026-01-14 02:51:05.667268224,0.29
T0631,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:51:08.960801703,1.15
T0637,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:51:09.488310181,1.16
T0647,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:51:12.792926198,1.21
T0804,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:51:28.567252179,1.48
T0661,CNS,ARRIVAL,2026-01-14 02:47:36.000000000,2026-01-14 02:51:30.751438178,3.91
T0649,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:51:35.342124634,1.59
T0635,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:51:35.530210650,1.59
T0623,BDC,DEPARTURE,2026-01-14 02:51:18.000000000,2026-01-14 02:51:35.667268224,0.29
T0159,HWH,DEPARTURE,2026-01-14 02:47:00.000000000,2026-01-14 02:51:39.308562892,4.66
T0578,CNS,ARRIVAL,2026-01-14 02:51:54.000000000,2026-01-14 02:51:59.301543229,0.09
T0661,CNS,DEPARTURE,2026-01-14 02:48:06.000000000,2026-01-14 02:52:00.751438178,3.91
T0627,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:52:01.481199251,0.02
T0615,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:52:12.924170087,0.22
T0625,BDC,ARRIVAL,2026-01-14 02:50:48.000000000,2026-01-14 02:52:15.401801356,1.46
T0022,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:52:16.225329102,0.27
T0613,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:52:21.364318040,0.36
T0633,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:52:23.612896450,0.39
T0645,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:52:25.161624965,2.42
T0260,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:52:25.241262934,0.42
T0576,CNS,ARRIVAL,2026-01-14 02:51:54.000000000,2026-01-14 02:52:29.002228491,0.58
T0578,CNS,DEPARTURE,2026-01-14 02:52:24.000000000,2026-01-14 02:52:29.301543229,0.09
T0609,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:52:32.008046572,0.53
T0745,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:52:34.000682409,2.57
T0643,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:52:35.749655987,0.6
T0625,BDC,DEPARTURE,2026-01-14 02:51:18.000000000,2026-01-14 02:52:45.401801356,1.46
T0576,CNS,DEPARTURE,2026-01-14 02:52:24.000000000,2026-01-14 02:52:59.002228491,0.58
T0611,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:53:00.391915638,1.01
T0629,HWH,ARRIVAL,2026-01-14 02:50:00.000000000,2026-01-14 02:53:01.433429402,3.02
T0631,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:53:08.960801703,1.15
T0637,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:53:09.488310181,1.16
T0647,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:53:12.792926198,1.21
T0580,CNS,ARRIVAL,2026-01-14 02:51:54.000000000,2026-01-14 02:53:14.949819328,1.35
T0657,CNS,ARRIVAL,2026-01-14 02:52:36.000000000,2026-01-14 02:53:28.043218894,0.87
T0804,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:53:28.567252179,1.48
T0649,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:53:35.342124634,1.59
T0635,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:53:35.530210650,1.59
T0607,BLY,ARRIVAL,2026-01-14 02:52:42.000000000,2026-01-14 02:53:44.347342983,1.04
T0580,CNS,DEPARTURE,2026-01-14 02:52:24.000000000,2026-01-14 02:53:44.949819328,1.35
T0657,CNS,DEPARTURE,2026-01-14 02:53:06.000000000,2026-01-14 02:53:58.043218894,0.87
T0607,BLY,DEPARTURE,2026-01-14 02:53:12.000000000,2026-01-14 02:54:14.347342983,1.04
T0645,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:54:25.161624965,2.42
T0745,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:54:34.000682409,2.57
T0655,BDC,ARRIVAL,2026-01-14 02:54:06.000000000,2026-01-14 02:54:42.544110363,0.61
T0629,HWH,DEPARTURE,2026-01-14 02:52:00.000000000,2026-01-14 02:55:01.433429402,3.02
T0655,BDC,DEPARTURE,2026-01-14 02:54:36.000000000,2026-01-14 02:55:12.544110363,0.61
T0619,BDC,ARRIVAL,2026-01-14 02:55:48.000000000,2026-01-14 02:56:24.360674056,0.61
T0619,BDC,DEPARTURE,2026-01-14 02:56:18.000000000,2026-01-14 02:56:54.360674056,0.61
T0159,BDC,ARRIVAL,2026-01-14 02:54:12.000000000,2026-01-14 02:57:58.620040373,3.78
T0641,BLY,ARRIVAL,2026-01-14 02:57:42.000000000,2026-01-14 02:58:19.185942630,0.62
T0607,SRP,ARRIVAL,2026-01-14 02:57:36.000000000,2026-01-14 02:58:41.161819427,1.09
T0159,BDC,DEPARTURE,2026-01-14 02:54:57.000000000,2026-01-14 02:58:43.620040373,3.78
T0641,BLY,DEPARTURE,2026-01-14 02:58:12.000000000,2026-01-14 02:58:49.185942630,0.62
T0607,SRP,DEPARTURE,2026-01-14 02:58:06.000000000,2026-01-14 02:59:11.161819427,1.09
T0769,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:00:01.880837603,0.03
T0779,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:00:02.043173731,0.03
T0751,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:00:04.955151172,0.08
T0753,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:00:07.803656818,0.13
T0112,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:00:08.438801208,0.14
T0767,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:00:14.108593931,0.24
T0759,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:00:29.527783724,0.49
T0771,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:00:29.708444872,0.5
T0087,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:01:02.778037629,1.05
T0755,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:01:04.174074145,1.07
T0661,BDC,ARRIVAL,2026-01-14 02:59:06.000000000,2026-01-14 03:01:11.630836663,2.09
T0661,BDC,DEPARTURE,2026-01-14 02:59:36.000000000,2026-01-14 03:01:41.630836663,2.09
T0761,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:01:46.867608783,1.78
T0122,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:01:48.683647165,1.81
T0769,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:02:01.880837603,0.03
T0779,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:02:02.043173731,0.03
T0751,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:02:04.955151172,0.08
T0753,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:02:07.803656818,0.13
T0112,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:02:08.438801208,0.14
T0767,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:02:14.108593931,0.24
T0759,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:02:29.527783724,0.49
T0771,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:02:29.708444872,0.5
T0615,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:02:45.664210682,0.06
T0649,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:02:53.725935681,0.2
T0641,SRP,ARRIVAL,2026-01-14 03:02:36.000000000,2026-01-14 03:02:53.902113396,0.3
T0647,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:02:57.423173891,0.26
T0743,HWH,ARRIVAL,2026-01-14 03:00:00.000000000,2026-01-14 03:02:58.773841110,2.98
T0087,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:03:02.778037629,1.05
T0755,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:03:04.174074145,1.07
T0629,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:03:07.075472757,0.42
T0633,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:03:10.582300107,0.48
T0615,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:03:15.664210682,0.06
T0635,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:03:17.138786630,0.59
T0649,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:03:23.725935681,0.2
T0641,SRP,DEPARTURE,2026-01-14 03:03:06.000000000,2026-01-14 03:03:23.902113396,0.3
T0613,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:03:25.143424448,0.72
T0645,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:03:26.175764292,0.74
T0647,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:03:27.423173891,0.26
T0580,BDC,ARRIVAL,2026-01-14 03:03:24.000000000,2026-01-14 03:03:28.008309588,0.07
T0576,BDC,ARRIVAL,2026-01-14 03:03:24.000000000,2026-01-14 03:03:28.414508020,0.07
T0629,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:03:37.075472757,0.42
T0633,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:03:40.582300107,0.48
T0643,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:03:41.260367973,0.99
T0804,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:03:44.580422492,1.04
T0761,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:03:46.867608783,1.78
T0635,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:03:47.138786630,0.59
T0122,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:03:48.683647165,1.81
T0613,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:03:55.143424448,0.72
T0645,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:03:56.175764292,0.74
T0580,BDC,DEPARTURE,2026-01-14 03:03:54.000000000,2026-01-14 03:03:58.008309588,0.07
T0576,BDC,DEPARTURE,2026-01-14 03:03:54.000000000,2026-01-14 03:03:58.414508020,0.07
T0631,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:03:58.731142869,1.28
T0637,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:04:02.475379271,1.34
T0643,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:04:11.260367973,0.99
T0578,BDC,ARRIVAL,2026-01-14 03:03:24.000000000,2026-01-14 03:04:12.565637505,0.81
T0804,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:04:14.580422492,1.04
T0609,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:04:21.211504380,1.65
T0631,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:04:28.731142869,1.28
T0637,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:04:32.475379271,1.34
T0611,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:04:37.068153901,1.92
T0578,BDC,DEPARTURE,2026-01-14 03:03:54.000000000,2026-01-14 03:04:42.565637505,0.81
T0607,CGR,ARRIVAL,2026-01-14 03:04:18.000000000,2026-01-14 03:04:44.603691811,0.44
T0657,BDC,ARRIVAL,2026-01-14 03:04:06.000000000,2026-01-14 03:04:45.165864526,0.65
T0627,BLY,ARRIVAL,2026-01-14 03:02:42.000000000,2026-01-14 03:04:50.299464350,2.14
T0609,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:04:51.211504380,1.65
T0743,HWH,DEPARTURE,2026-01-14 03:02:00.000000000,2026-01-14 03:04:58.773841110,2.98
T0611,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:05:07.068153901,1.92
T0262,HWH,ARRIVAL,2026-01-14 03:05:00.000000000,2026-01-14 03:05:08.165795595,0.14
T0607,CGR,DEPARTURE,2026-01-14 03:04:48.000000000,2026-01-14 03:05:14.603691811,0.44
T0657,BDC,DEPARTURE,2026-01-14 03:04:36.000000000,2026-01-14 03:05:15.165864526,0.65
T0627,BLY,DEPARTURE,2026-01-14 03:03:12.000000000,2026-01-14 03:05:20.299464350,2.14
T0081,HWH,ARRIVAL,2026-01-14 03:05:00.000000000,2026-01-14 03:06:35.449419439,1.59
T0262,HWH,DEPARTURE,2026-01-14 03:07:00.000000000,2026-01-14 03:07:08.165795595,0.14
T0649,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:07:40.829290140,0.08
T0643,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:07:41.425482408,0.09
T0613,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:07:44.570750285,0.14
T0615,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:07:44.929821125,0.15
T0611,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:07:45.507098917,0.16
T0633,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:07:49.018111139,0.22
T0631,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:08:03.454199843,0.46
T0635,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:08:07.313010792,0.52
T0649,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:08:10.829290140,0.08
T0643,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:08:11.425482408,0.09
T0613,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:08:14.570750285,0.14
T0615,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:08:14.929821125,0.15
T0611,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:08:15.507098917,0.16
T0633,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:08:19.018111139,0.22
T0627,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:08:32.143561728,0.94
T0631,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:08:33.454199843,0.46
T0081,HWH,DEPARTURE,2026-01-14 03:07:00.000000000,2026-01-14 03:08:35.449419439,1.59
T0637,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:08:36.781667703,1.01
T0635,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:08:37.313010792,0.52
T0804,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:08:47.909220185,1.2
T0645,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:08:58.094506305,1.37
T0647,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:08:59.012588424,1.38
T0627,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:09:02.143561728,0.94
T0637,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:09:06.781667703,1.01
T0629,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:09:14.209606128,1.64
T0804,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:09:17.909220185,1.2
T0609,SRP,ARRIVAL,2026-01-14 03:07:36.000000000,2026-01-14 03:09:26.862167021,1.85
T0645,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:09:28.094506305,1.37
T0647,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:09:29.012588424,1.38
T0629,SRP,DEPARTURE,2026-01-14 03:08:06.000000000,2026-01-14 03:09:44.209606128,1.64
